sexe,prenom_usuel,xxxx-xxxx,1891-1900,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2020,total
1,Ridan,13,0,0,0,0,0,0,0,0,0,0,0,8,3,24
1,Ridge,20,0,0,0,0,0,0,0,0,0,3,67,12,0,102
1,Ridgy,23,0,0,0,0,0,0,0,0,0,0,16,0,0,39
1,Ridha,22,0,0,0,0,0,0,3,33,99,117,52,40,36,402
1,Ridhwan,14,0,0,0,0,0,0,0,0,0,0,0,0,6,20
1,Ridjy,24,0,0,0,0,0,0,0,0,0,0,0,10,0,34
1,Ridley,23,0,0,0,0,0,0,0,0,0,0,3,17,9,52
1,Ridoine,39,0,0,0,0,0,0,0,0,0,8,0,0,0,47
1,Ridouan,22,0,0,0,0,0,0,0,0,14,24,5,0,0,65
1,Ridouane,23,0,0,0,0,0,0,0,0,14,62,35,29,7,170
1,Ridvan,9,0,0,0,0,0,0,0,0,3,10,91,84,52,249
1,Ridwan,20,0,0,0,0,0,0,0,0,0,8,44,68,59,199
1,Ridwane,11,0,0,0,0,0,0,0,0,0,3,60,91,35,200
1,Rieul,71,0,3,8,9,13,0,24,18,0,3,0,0,0,149
1,Rifat,42,0,0,0,0,0,0,0,0,12,0,9,10,3,76
1,Rigobert,21,9,144,176,217,168,152,154,51,8,0,0,0,0,1100
1,Rihad,41,0,0,0,0,0,0,0,0,0,7,0,3,0,51
1,Rihan,13,0,0,0,0,0,0,0,0,0,0,6,40,21,80
1,Rihane,14,0,0,0,0,0,0,0,0,0,0,0,9,8,31
1,Rija,45,0,0,0,0,0,0,0,0,3,17,3,0,0,68
1,Riles,9,0,0,0,0,0,0,0,0,0,0,17,77,50,153
1,Riless,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1,Riley,3,0,0,0,0,0,0,0,0,0,0,9,126,441,579
1,Rilès,4,0,0,0,0,0,0,0,0,0,0,0,0,50,54
1,Rinaldo,75,0,8,3,76,31,19,52,31,24,19,6,10,6,360
1,Rindra,19,0,0,0,0,0,0,0,0,0,0,6,0,0,25
1,Ringo,30,0,0,0,0,0,0,0,21,233,31,22,25,9,371
1,Rino,33,0,0,3,179,166,59,77,58,9,0,0,0,0,584
1,Rinor,17,0,0,0,0,0,0,0,0,0,0,0,10,4,31
1,Rio,30,0,0,0,0,0,0,0,0,0,3,0,40,59,132
1,Rion,6,0,0,0,0,0,0,0,0,0,0,0,7,19,32
1,Riowen,29,0,0,0,0,0,0,0,0,0,0,3,0,0,32
1,Rishan,13,0,0,0,0,0,0,0,0,0,0,0,3,7,23
1,Rishi,37,0,0,0,0,0,0,0,0,3,8,4,6,4,62
1,Ritch,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1,Ritchi,36,0,0,0,0,0,0,0,0,0,3,11,15,4,69
1,Ritchie,14,0,0,0,0,0,0,0,0,0,72,116,79,6,287
1,Ritchy,4,0,0,0,0,0,0,0,0,0,91,200,153,57,505
1,Rithish,8,0,0,0,0,0,0,0,0,0,0,0,0,12,20
1,Rithy,37,0,0,0,0,0,0,0,0,0,21,6,3,3,70
1,Rito,49,0,0,0,0,6,3,3,0,0,0,0,0,0,61
1,Rivaldo,14,0,0,0,0,0,0,0,0,0,0,24,25,9,72
1,River,15,0,0,0,0,0,0,0,0,0,0,0,3,3,21
1,Rivo,21,0,0,0,0,0,0,0,0,3,3,0,0,0,27
1,Riwad,15,0,0,0,0,0,0,0,0,0,0,0,0,9,24
1,Riwal,28,0,0,0,0,0,0,0,0,17,19,30,76,18,188
1,Riwall,25,0,0,0,0,0,0,0,0,0,0,3,9,0,37
1,Riwan,15,0,0,0,0,0,0,0,0,0,33,267,381,158,854
1,Riwane,30,0,0,0,0,0,0,0,0,0,0,0,10,0,40
1,Riwann,32,0,0,0,0,0,0,0,0,0,0,0,0,0,32
1,Riwen,18,0,0,0,0,0,0,0,0,0,0,0,0,3,21
1,Riyad,6,0,0,0,0,0,0,0,0,29,74,348,1237,1046,2740
1,Riyade,26,0,0,0,0,0,0,0,0,0,0,0,6,4,36
1,Riyadh,22,0,0,0,0,0,0,0,0,0,5,15,28,24,94
1,Riyan,8,0,0,0,0,0,0,0,0,0,0,21,118,57,204
1,Riyane,16,0,0,0,0,0,0,0,0,0,0,10,72,12,110
1,Riyas,14,0,0,0,0,0,0,0,0,0,0,8,29,7,58
1,Riza,38,0,0,0,0,0,0,0,0,4,18,18,16,6,100
1,Rizwan,35,0,0,0,0,0,0,0,0,5,9,6,7,7,69
1,Roald,39,0,0,0,0,0,0,3,0,3,3,7,0,0,55
1,Roan,12,0,0,0,0,0,0,0,0,0,5,66,237,150,470
1,Roane,24,0,0,0,0,0,0,0,0,0,0,7,8,3,42
1,Roann,29,0,0,0,0,0,0,0,0,0,0,7,33,15,84
1,Roanne,31,0,0,0,0,0,0,0,0,0,0,3,0,0,34
1,Robain,26,0,0,0,0,0,0,0,0,0,0,0,7,9,42
1,Robben,7,0,0,0,0,0,0,0,0,0,0,0,6,17,30
1,Robbie,25,0,0,0,0,0,0,0,0,0,0,18,51,11,105
1,Robby,37,0,0,0,0,0,0,0,3,8,12,71,73,23,227
1,Roben,18,0,0,0,0,0,0,0,0,0,0,0,7,0,25
1,Robenson,19,0,0,0,0,0,0,0,0,0,0,3,0,0,22
1,Robert,0,2441,43752,59820,110481,82334,65266,36315,13153,3120,1297,549,341,276,419145
1,Robertin,35,0,0,0,0,0,0,0,8,0,0,0,0,0,43
1,Robertino,47,0,0,0,0,0,0,0,79,0,0,0,0,0,126
1,Roberto,30,0,3,9,67,56,73,509,1246,781,344,273,220,144,3755
1,Robespierre,23,0,16,0,3,0,0,0,0,0,0,0,0,0,42
1,Robin,32,0,6,0,15,11,37,245,566,957,4231,15373,13346,15149,49968
1,Robinson,20,0,0,0,0,0,0,0,0,13,61,277,593,360,1324
1,Roby,40,0,0,0,0,0,4,20,13,0,0,34,30,17,158
1,Robyn,29,0,0,0,0,0,0,0,0,0,3,30,28,34,124
1,Roc,16,0,0,0,0,0,0,0,0,0,0,0,0,7,23
1,Rocco,37,0,3,0,13,15,0,91,248,125,93,53,117,33,828
1,Roch,0,24,289,304,417,309,200,222,236,188,159,151,166,169,2834
1,Rochdi,31,0,0,0,0,0,0,0,3,81,106,23,13,19,276
1,Rochdy,31,0,0,0,0,0,0,0,0,0,0,4,4,3,42
1,Rock,86,0,0,20,18,38,33,22,22,7,3,0,6,0,255
1,Rocky,14,0,0,0,0,0,0,0,0,34,156,38,45,27,314
1,Rod,33,0,0,0,0,0,0,0,0,18,8,12,3,0,74
1,Roddy,28,0,0,0,0,0,0,0,4,52,81,33,11,3,212
1,Roderic,31,0,0,0,0,0,0,0,0,25,36,22,27,0,141
1,Roderick,49,0,0,0,0,0,0,0,0,23,47,28,17,0,164
1,Rodi,7,0,0,0,0,0,0,0,0,0,0,37,71,32,147
1,Rodin,28,0,0,0,0,0,0,0,0,0,0,0,7,22,57
1,Rodney,18,0,0,0,0,0,0,18,9,121,106,77,70,35,454
1,Rodny,47,0,0,0,0,0,0,0,0,6,15,15,0,7,90
1,Rodoine,16,0,0,0,0,0,0,0,0,6,0,0,0,0,22
1,Rodolf,37,0,0,0,0,0,0,0,3,3,15,26,3,0,87
1,Rodolfo,53,0,0,0,9,5,3,15,48,25,7,0,0,0,165
1,Rodolph,52,0,4,9,0,5,0,16,49,119,51,60,6,0,371
1,Rodolphe,0,67,760,758,844,868,684,1228,4679,7494,3087,2419,441,59,23388
1,Rodouane,26,0,0,0,0,0,0,0,0,0,3,0,0,0,29
1,Rodric,23,0,0,0,0,0,0,0,0,3,0,0,3,0,29
1,Rodrick,44,0,0,0,0,0,0,0,0,0,3,11,13,3,74
1,Rodrigo,21,0,0,0,0,0,0,0,24,54,45,49,261,506,960
1,Rodrigue,49,0,6,0,4,11,16,122,1043,2522,1836,1268,882,204,7963
1,Rodrigues,36,0,0,0,0,0,0,0,3,17,17,7,10,0,90
1,Rodriguez,29,0,0,0,0,0,0,0,0,0,3,0,0,0,32
1,Rodwan,19,0,0,0,0,0,0,0,0,0,0,6,0,0,25
1,Rody,43,0,0,0,0,0,0,0,0,28,43,33,29,0,176
1,Roel,13,0,0,0,0,0,0,0,0,0,0,0,0,7,20
1,Rogatien,39,3,80,83,69,40,10,3,0,0,3,3,0,0,333
1,Roge,17,0,24,34,19,10,0,0,0,0,0,0,0,0,104
1,Rogelio,32,0,0,0,0,0,0,0,14,0,0,0,0,0,46
1,Roger,0,2075,44489,67804,128192,89049,53548,26904,8458,1863,759,338,135,57,423671
1,Roger-Pierre,23,0,0,0,0,0,0,13,23,10,0,0,0,0,69
1,Rogerio,24,0,0,0,0,0,0,0,53,159,14,0,0,0,250
1,Rohan,15,0,0,0,0,0,0,0,3,8,35,152,583,414,1210
1,Rohane,25,0,0,0,0,0,0,0,0,0,0,0,7,6,38
1,Rohann,20,0,0,0,0,0,0,0,0,0,0,25,86,59,190
1,Rohat,11,0,0,0,0,0,0,0,0,0,0,9,22,22,64
1,Rohit,24,0,0,0,0,0,0,0,0,0,4,3,6,0,37
1,Roi,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,Rojan,14,0,0,0,0,0,0,0,0,0,0,0,11,0,25
1,Rojat,13,0,0,0,0,0,0,0,0,0,0,0,10,0,23
1,Rojdi,24,0,0,0,0,0,0,0,0,3,3,0,0,0,30
1,Rojhat,15,0,0,0,0,0,0,0,0,0,0,3,58,31,107
1,Rolan,19,0,0,0,0,0,0,0,0,0,0,0,3,0,22
1,Roland,0,178,4262,8410,26321,28879,29941,21984,8075,2513,1067,495,201,96,132422
1,Rolando,65,0,0,3,35,25,3,14,26,67,14,0,0,3,255
1,Roldan,17,0,0,0,0,0,0,0,0,0,3,0,10,0,30
1,Rolf,59,0,17,21,14,29,136,44,16,9,0,0,0,0,345
1,Rolian,9,0,0,0,0,0,0,0,0,0,0,0,0,25,34
1,Rolin,20,0,0,0,0,0,0,3,3,0,0,0,0,0,26
1,Rolland,29,39,555,909,1893,1820,1808,1301,435,133,48,4,0,0,8974
1,Rollin,63,0,0,0,0,0,3,6,5,16,0,0,0,0,93
1,Rolly,27,0,0,0,0,0,0,0,0,0,0,0,7,0,34
1,Rolph,39,0,0,3,0,0,29,6,0,0,0,0,0,0,77
1,Roma,26,0,0,0,0,0,0,0,0,0,0,0,0,6,32
1,Romain,0,68,1054,772,1098,943,739,910,1823,14418,74613,57211,31848,6344,191841
1,Romain-Pierre,23,0,0,0,0,0,0,0,0,0,6,3,0,0,32
1,Roman,22,3,4,10,217,223,117,77,80,171,660,1762,3378,1882,8606
1,Romane,54,0,0,0,0,3,0,0,3,19,28,29,105,40,281
1,Romann,13,0,0,0,0,0,0,0,0,3,3,98,376,278,771
1,Romano,58,0,0,0,52,72,7,33,26,11,3,65,47,25,399
1,Romao,16,0,0,0,0,0,0,0,0,0,0,0,0,6,22
1,Romaric,21,0,0,0,0,0,0,4,10,1060,1522,1300,850,230,4997
1,Romarick,28,0,0,0,0,0,0,0,0,0,0,30,76,14,148
1,Romarik,38,0,0,0,0,0,0,0,0,0,0,7,6,4,55
1,Romario,13,0,0,0,0,0,0,0,0,0,3,93,47,26,182
1,Romary,34,0,0,0,0,0,0,0,0,10,20,3,0,0,67
1,Romee,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1,Romel,23,0,0,0,0,0,0,0,0,0,0,3,3,0,29
1,Romeo,3,0,0,0,0,0,0,0,0,0,0,0,144,795,942
1,Romero,36,0,0,0,0,0,0,3,0,0,3,0,0,0,42
1,Romeu,20,0,0,0,0,0,0,0,0,22,7,0,0,3,52
1,Romin,20,0,0,0,0,0,0,0,0,0,3,11,20,0,54
1,Romolo,35,0,0,0,19,13,0,0,0,0,0,0,0,0,67
1,Romuald,0,13,122,80,100,94,167,274,2524,8223,5237,2102,834,146,19916
1,Romualdo,29,0,0,0,0,0,0,0,0,3,0,3,0,0,35
1,Romul,18,0,0,0,0,0,4,0,0,0,0,0,0,0,22
1,Romuld,23,0,0,0,0,0,0,0,4,0,0,0,0,0,27
1,Romule,52,0,5,12,18,16,38,50,32,3,0,0,0,0,226
1,Romulus,51,0,6,8,10,0,0,0,0,0,3,0,0,0,78
1,Romy,50,0,0,0,0,0,0,0,8,6,14,7,15,4,104
1,Romàn,6,0,0,0,0,0,0,0,0,0,0,0,0,19,25
1,Roméo,3,8,106,86,158,99,54,135,183,753,442,738,2820,3172,8757
1,Ron,25,0,0,0,0,0,0,0,0,0,16,33,71,86,231
1,Ronael,25,0,0,0,0,0,0,0,0,0,0,9,4,0,38
1,Ronal,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1,Ronald,15,0,0,7,69,81,334,660,587,767,636,264,107,21,3548
1,Ronaldinio,9,0,0,0,0,0,0,0,0,0,0,0,19,0,28
1,Ronaldo,13,0,0,0,0,0,0,0,0,7,6,98,125,67,316
1,Ronan,28,0,0,0,13,29,101,479,1995,3856,3242,3083,2381,789,15996
1,Rone,17,0,0,0,0,0,0,0,0,0,0,0,0,3,20
1,Ronel,49,0,0,0,0,0,0,0,3,0,3,3,12,6,76
1,Roni,25,0,0,0,0,0,0,0,0,7,3,30,119,120,304
1,Ronin,20,0,0,0,0,0,0,0,0,0,0,0,3,6,29
1,Ronn,24,0,0,0,0,0,0,0,0,0,0,0,0,3,27
1,Ronnie,43,0,0,0,0,0,0,12,8,102,55,8,10,6,244
1,Ronny,20,0,0,0,0,0,0,0,18,138,226,162,113,51,728
1,Rony,4,0,0,0,0,0,0,42,214,490,285,215,170,101,1521
1,Roody,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1,Roque,26,0,0,0,0,0,0,0,16,5,4,0,0,0,51
1,Rory,23,0,0,0,0,0,0,0,0,0,3,15,45,65,151
1,Rosa,27,0,3,4,0,0,0,0,0,0,0,0,0,0,34
1,Rosaire,19,6,101,139,189,263,269,309,194,40,3,5,0,0,1537
1,Rosalie,55,0,4,11,18,22,28,3,6,0,0,0,0,0,147
1,Rosalinde,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1,Rosan,46,0,0,0,0,3,58,209,247,104,12,0,5,0,684
1,Rosario,45,0,3,0,13,18,18,123,266,98,59,33,33,34,743
1,Rose,35,7,60,75,48,29,19,14,0,0,0,0,0,0,287
1,Roselin,48,0,6,0,3,0,0,3,0,0,0,0,0,0,60
1,Rosely,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1,Rosemain,20,0,0,0,0,0,0,3,0,0,0,0,0,0,23
1,Rosemond,52,0,4,0,3,12,3,10,14,0,0,0,0,0,98
1,Rosendo,37,0,0,0,0,0,3,0,0,3,0,0,0,0,43
1,Roset,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1,Roshan,20,0,0,0,0,0,0,0,0,3,12,19,50,44,148
1,Rosier,26,0,3,3,3,0,7,0,0,0,0,0,0,0,42
1,Rosin,31,0,0,0,0,3,0,0,0,0,0,0,0,0,34
1,Rosindo,18,0,0,0,0,0,0,0,0,0,0,0,3,0,21
1,Ross,36,0,0,0,0,0,0,0,3,0,8,9,17,14,87
1,Rossano,26,0,0,0,0,0,0,9,24,3,0,0,0,0,62
1,Rostam,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1,Rostan,20,0,0,0,0,0,0,0,0,0,0,3,0,0,23
1,Rostane,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1,Rostom,22,0,0,0,0,0,0,0,0,3,9,16,26,32,108
1,Rosuel,13,0,0,0,0,0,0,3,0,6,6,0,0,0,28
1,Rosy,13,0,0,0,0,0,0,4,3,0,0,0,0,0,20
1,Rouan,22,0,0,0,0,0,0,0,0,0,0,0,13,0,35
1,Rouben,34,0,0,0,0,0,0,0,0,0,0,0,5,7,46
1,Rouchdi,42,0,0,0,0,0,0,0,0,11,28,0,0,3,84
1,Roudolphe,22,0,3,0,3,0,0,0,0,0,0,0,0,0,28
1,Roudy,29,0,0,0,0,0,0,0,0,0,0,3,3,0,35
1,Rouslan,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1,Rowan,12,0,0,0,0,0,0,0,0,0,0,105,196,125,438
1,Rowann,27,0,0,0,0,0,0,0,0,0,0,0,8,8,43
1,Rowen,16,0,0,0,0,0,0,0,0,0,0,0,5,10,31
1,Roxan,40,0,0,0,0,0,0,0,0,0,0,11,13,3,67
1,Roy,30,0,0,0,6,0,10,56,21,32,125,160,138,141,719
1,Royan,22,0,0,0,0,0,0,0,0,0,0,3,0,4,29
1,Royce,31,0,0,0,0,0,0,0,0,0,0,0,6,14,51
1,Rozan,21,0,0,0,0,0,0,0,6,0,0,3,0,0,30
1,Ruan,12,0,0,0,0,0,0,0,0,0,0,0,38,16,66
1,Rubben,11,0,0,0,0,0,0,0,0,0,0,20,82,124,237
1,Rubbens,19,0,0,0,0,0,0,0,0,0,0,4,3,3,29
1,Ruben,30,4,23,8,28,27,44,59,112,185,455,1697,4987,6702,14361
1,Rubenn,14,0,0,0,0,0,0,0,0,0,0,0,4,18,36
1,Rubens,68,5,11,3,14,9,0,4,7,12,39,152,448,186,958
1,Rubin,99,0,0,0,0,3,0,4,3,0,0,3,18,24,154
1,Rubis,24,0,0,0,0,0,0,0,0,0,0,0,0,6,30
1,Ruby,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1,Rubèn,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43
1,Rubén,2,0,0,0,0,0,0,0,0,0,0,0,5,119,126
1,Ruddy,2,0,0,0,0,0,16,99,464,947,889,623,221,51,3312
1,Rudhy,23,0,0,0,0,0,0,0,0,0,0,3,0,0,26
1,Rudi,31,0,0,0,0,10,37,45,70,64,77,53,61,30,478
1,Rudolf,56,0,10,17,43,47,54,26,42,65,65,40,3,0,468
1,Rudolph,49,0,15,9,24,39,15,49,119,165,98,32,15,0,629
1,Rudolphe,33,10,177,119,57,77,58,38,89,131,62,18,0,0,869
1,Rudy,16,0,0,0,0,3,75,495,1372,4240,6977,4237,2145,717,20277
1,Rudyard,17,0,0,0,0,0,0,0,0,0,3,0,0,0,20
1,Ruffin,60,0,19,34,62,21,51,20,25,0,0,0,0,0,292
1,Rufin,32,4,40,52,85,90,80,66,31,4,0,3,3,0,490
1,Rufino,52,0,0,0,6,0,0,0,6,4,3,0,0,0,71
1,Rufus,28,0,0,0,0,0,0,0,0,0,0,0,7,3,38
1,Ruggero,20,0,0,0,7,0,0,0,0,0,0,0,0,0,27
1,Ruggiero,18,0,0,0,0,0,0,0,3,0,0,0,0,0,21
1,Rui,6,0,0,0,0,0,0,0,243,1168,224,58,59,41,1799
1,Rui-Manuel,15,0,0,0,0,0,0,0,11,76,0,0,0,0,102
1,Rui-Miguel,20,0,0,0,0,0,0,0,0,20,6,0,0,0,46
1,Ruis,13,0,0,0,0,0,0,0,3,30,0,0,0,0,46
1,Ruiz,23,0,0,0,0,0,0,0,10,19,0,0,0,0,52
1,Rupert,79,0,0,17,6,3,0,0,0,0,0,0,0,0,105
1,Ruslan,15,0,0,0,0,0,0,0,0,0,0,0,14,19,48
1,Russel,42,0,0,0,0,0,7,16,6,3,0,3,14,3,94
1,Russell,36,0,0,0,0,0,0,32,24,0,0,3,18,9,122
1,Rustem,37,0,0,0,0,0,0,0,0,4,0,3,7,0,51
1,Ruy,17,0,0,0,0,0,0,0,11,43,8,0,0,0,79
1,Ruzgar,6,0,0,0,0,0,0,0,0,0,0,0,0,48,54
1,Rwan,10,0,0,0,0,0,0,0,0,0,0,4,76,38,128
1,Ryad,10,0,0,0,0,0,0,0,0,123,218,711,1751,1234,4047
1,Ryade,34,0,0,0,0,0,0,0,0,3,0,8,11,0,56
1,Ryadh,29,0,0,0,0,0,0,0,0,3,14,37,55,24,162
1,Ryan,11,0,0,0,0,0,0,0,0,33,143,4001,9637,4466,18291
1,Ryane,7,0,0,0,0,0,0,0,0,0,0,69,101,50,227
1,Ryann,7,0,0,0,0,0,0,0,0,0,0,34,121,105,267
1,Ryda,21,0,0,0,0,0,0,0,0,0,0,0,0,3,24
1,Ryhad,23,0,0,0,0,0,0,0,0,0,0,3,16,0,42
1,Ryhan,6,0,0,0,0,0,0,0,0,0,0,9,75,25,115
1,Ryiad,22,0,0,0,0,0,0,0,0,0,0,0,6,0,28
1,Rylan,13,0,0,0,0,0,0,0,0,0,0,0,20,15,48
1,Ryles,10,0,0,0,0,0,0,0,0,0,0,18,92,46,166
1,Ryless,16,0,0,0,0,0,0,0,0,0,0,3,21,14,54
1,Ryley,6,0,0,0,0,0,0,0,0,0,0,0,25,91,122
1,Ryo,23,0,0,0,0,0,0,0,0,0,0,3,34,35,95
1,Ryszard,18,0,0,0,0,6,6,0,0,0,0,0,0,0,30
1,Ryu,15,0,0,0,0,0,0,0,0,0,0,3,26,28,72
1,Rywan,16,0,0,0,0,0,0,0,0,0,0,17,33,22,88
1,Réda,31,0,0,0,0,0,0,0,0,8,4,35,21,336,435
1,Rédouane,19,0,0,0,0,0,0,0,0,0,0,4,4,64,91
1,Réginald,27,0,0,0,0,0,0,3,11,33,9,0,0,0,83
1,Régis,10,0,0,0,24,85,290,755,1333,1615,579,115,0,35,4841
1,Réhan,3,0,0,0,0,0,0,0,0,0,0,0,0,91,94
1,Rémi,0,92,1434,1363,3005,3517,3855,6640,7193,6482,22337,21511,10650,1795,89874
1,Rémy,0,151,1792,1977,3992,4874,6704,9897,7923,5583,13330,12155,4872,757,74007
1,Rénald,31,0,0,0,0,0,0,0,16,65,15,0,0,0,127
1,Rénato,19,0,0,0,0,0,0,0,0,0,0,0,0,6,25
1,Réouven,16,0,0,0,0,0,0,0,0,0,3,3,0,6,28
1,Rùben,5,0,0,0,0,0,0,0,0,0,0,0,0,33,38
1,Rüzgar,5,0,0,0,0,0,0,0,0,0,0,0,0,18,23
1,Sa,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1,Sa'ad,18,0,0,0,0,0,0,0,0,0,0,0,0,3,21
1,Saad,6,0,0,0,0,0,0,45,123,113,211,229,552,695,1974
1,Saada,45,0,0,0,0,0,0,0,3,3,4,3,3,3,64
1,Saadi,42,0,0,0,0,0,3,18,72,40,37,16,28,17,273
1,Saaid,20,0,0,0,0,0,0,0,0,25,0,0,0,0,45
1,Saba,10,0,0,0,0,0,0,0,0,0,0,0,25,56,91
1,Sabah,24,0,0,0,0,0,0,0,3,0,0,0,0,0,27
1,Saban,22,0,0,0,0,0,0,0,0,17,39,16,17,12,123
1,Sabar,45,0,0,0,0,0,0,0,0,18,13,3,4,0,83
1,Sabas,23,5,46,58,65,64,50,48,27,0,0,0,0,0,386
1,Sabatino,53,0,0,0,3,3,0,0,3,0,0,0,0,0,62
1,Saber,16,0,0,0,0,0,0,0,4,175,251,211,192,103,952
1,Sabeur,33,0,0,0,0,0,0,0,0,0,14,0,0,0,47
1,Sabi,30,0,0,0,0,0,0,0,0,6,0,0,0,0,36
1,Sabih,26,0,0,0,0,0,0,0,0,0,0,0,4,0,30
1,Sabil,37,0,0,0,0,0,0,0,0,3,3,0,17,27,87
1,Sabin,61,7,76,47,37,16,33,56,23,7,4,6,38,11,422
1,Sabine,16,0,0,0,0,0,0,3,3,0,0,0,0,0,22
1,Sabino,35,0,0,0,0,0,0,12,23,0,0,0,0,0,70
1,Sabir,35,0,0,0,0,0,0,0,0,36,47,53,26,27,224
1,Sabre,38,0,0,0,0,0,0,0,0,7,9,0,0,0,54
1,Sabri,13,0,0,0,0,0,0,3,41,329,659,1292,1769,707,4813
1,Sabrino,26,0,0,0,0,0,0,0,6,3,0,0,6,0,41
1,Sabry,11,0,0,0,0,0,0,0,4,27,95,258,283,117,795
1,Sacha,37,0,0,0,0,3,0,22,382,1130,819,4743,17106,24133,48375
1,Saci,39,0,0,0,0,0,0,0,0,0,3,0,4,0,46
1,Sad,19,0,0,0,0,0,0,0,0,0,0,0,4,0,23
1,Sada,29,0,0,0,0,0,0,0,0,3,37,26,28,34,157
1,Sadak,25,0,0,0,0,0,0,0,16,12,6,0,0,0,59
1,Sadam,20,0,0,0,0,0,0,0,0,0,0,8,0,3,31
1,Saddam,14,0,0,0,0,0,0,0,0,0,5,17,0,6,42
1,Saddek,46,0,0,0,0,0,0,0,5,0,0,0,0,0,51
1,Sadek,22,0,0,0,0,0,3,42,69,64,56,31,31,60,378
1,Saden,10,0,0,0,0,0,0,0,0,0,0,0,0,17,27
1,Sadettin,24,0,0,0,0,0,0,0,0,0,3,0,0,0,27
1,Sadi,61,9,117,68,54,34,14,34,62,18,26,16,17,12,542
1,Sadia,38,0,0,0,0,0,0,0,0,0,3,0,11,0,52
1,Sadik,48,0,0,0,0,0,0,0,0,21,17,6,0,0,92
1,Sadio,8,0,0,0,0,0,0,0,0,19,96,106,162,153,544
1,Sadji,37,0,0,0,0,0,0,0,0,0,0,0,9,0,46
1,Sadjid,16,0,0,0,0,0,0,0,0,0,0,0,0,11,27
1,Sadjy,15,0,0,0,0,0,0,0,0,0,0,0,0,6,21
1,Sadok,32,0,0,0,0,0,0,6,22,47,60,13,21,9,210
1,Sadou,27,0,0,0,0,0,0,0,0,0,0,0,0,7,34
1,Sadri,34,0,0,0,0,0,0,0,0,6,23,7,0,0,70
1,Sadry,28,0,0,0,0,0,0,0,0,7,6,0,0,0,41
1,Sady,33,0,0,0,0,0,0,0,0,0,6,0,0,0,39
1,Sael,6,0,0,0,0,0,0,0,0,0,0,13,227,74,320
1,Saer,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26
1,Safa,39,0,0,0,0,0,0,0,0,0,3,0,18,3,63
1,Safak,28,0,0,0,0,0,0,0,0,3,0,19,9,0,59
1,Safet,34,0,0,0,0,0,0,0,0,0,0,0,4,3,41
1,Safi,26,0,0,0,0,0,0,0,19,51,38,48,58,14,254
1,Safin,16,0,0,0,0,0,0,0,0,0,0,0,4,0,20
1,Safir,7,0,0,0,0,0,0,0,0,17,62,100,155,211,552
1,Safoine,14,0,0,0,0,0,0,0,0,0,0,0,16,16,46
1,Safouan,29,0,0,0,0,0,0,0,0,0,3,3,13,32,80
1,Safouane,20,0,0,0,0,0,0,0,0,0,3,29,108,223,383
1,Safwan,11,0,0,0,0,0,0,0,0,0,3,39,178,456,687
1,Safwane,14,0,0,0,0,0,0,0,0,0,0,30,246,434,724
1,Safwen,12,0,0,0,0,0,0,0,0,0,0,0,17,39,68
1,Safwân,1,0,0,0,0,0,0,0,0,0,0,0,0,31,32
1,Safy,27,0,0,0,0,0,0,0,0,0,3,4,6,0,40
1,Safyr,11,0,0,0,0,0,0,0,0,0,0,0,4,19,34
1,Sagamore,13,0,0,0,0,0,0,0,0,0,0,0,16,0,29
1,Sahad,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1,Sahan,15,0,0,0,0,0,0,0,0,0,0,0,7,4,26
1,Saharou,21,0,0,0,0,0,0,0,0,0,0,3,0,0,24
1,Sahbi,29,0,0,0,0,0,0,0,0,71,69,7,0,7,183
1,Sahel,12,0,0,0,0,0,0,0,0,3,6,11,174,278,484
1,Sahib,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1,Sahid,40,0,0,0,0,0,0,0,8,11,0,0,0,0,59
1,Sahil,20,0,0,0,0,0,0,0,0,0,0,0,30,70,120
1,Sahim,42,0,0,0,0,0,0,0,0,0,3,3,0,15,63
1,Sahin,8,0,0,0,0,0,0,0,0,25,54,50,73,60,270
1,Sahir,21,0,0,0,0,0,0,0,0,0,3,0,0,4,28
1,Sahli,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1,Sahraoui,17,0,0,0,0,0,0,0,0,0,0,3,0,0,20
1,Sai,32,0,0,0,0,0,0,0,0,0,0,0,0,0,32
